Cod_setor,Situacao,Tipo_do_setor,V2248,V2249,V2250,V2251,V2252,V2253,V2254,V2255,V2256,V2257,V2258,V2259,V2260,V2261,V2262,V2263,V2264,V2265,V2266,V2267,V2268,V2269,V2270,V2271,V2272,V2273,V2274,V2275,V2276,V2277,V2278,V2279,V2280,V2281,V2282,V2283,V2284,V2285,V2286,V2287,V2288,V2289,V2290,V2291,V2292,V2293,V2294,V2295,V2296,V2297,V2298,V2299,V2300,V2301,V2302,V2303,V2304,V2305,V2306,V2307,V2308,V2309,V2310,V2311,V2312,V2313,V2314,V2315,V2316,V2317,V2318,V2319,V2320,V2321,V2322,V2323,V2324,V2325,V2326,V2327,V2328,V2329,V2330,V2331,V2332,V2333,V2334,V2335,V2336,V2337,V2338,V2339,V2340,V2341,V2342,V2343,V2344,V2345,V2346,V2347,V2348,V2349,V2350,V2351,V2352,V2353,V2354,V2355,V2356,V2357,V2358,V2359,V2360,V2361,V2362,V2363,V2364,V2365,V2366,V2367,V2368,V2369,V2370,V2371,V2372,V2373,V2374,V2375,V2376,V2377,V2378,V2379,V2380,V2381,V2382,V2383,V2384,V2385,V2386,V2387,V2388,V2389,V2390,V2391,V2392,V2393,V2394,V2395,V2396,V2397,V2398,V2399,V2400,V2401,V2402,V2403,V2404,V2405,V2406,V2407,V2408,V2409,V2410,V2411,V2412,V2413,V2414,V2415,V2416,V2417,V2418,V2419,V2420,V2421,V2422,V2423,V2424,V2425,V2426,V2427,V2428,V2429,V2430,V2431,V2432,V2433
250030405000015,1,0,544,413,2,7,16,18,13,13,16,20,11,21,11,18,22,18,21,16,17,18,15,11,12,13,9,10,12,2,9,6,3,11,5,7,8,7,4,8,8,4,5,2,5,7,3,7,6,3,4,1,7,2,1,0,2,1,0,3,4,2,4,2,3,2,3,2,1,1,1,1,0,1,2,1,3,4,1,5,56,81,90,77,56,31,31,27,28,17,4,15,11,4,11,5,14,16,11,9,11,2,4,2,2,4,4,2,3,0,2,6,5,3,3,9,1,5,5,5,2,8,4,7,4,4,5,3,5,6,1,2,3,4,3,3,4,5,2,4,3,9,2,11,5,5,7,7,5,4,12,12,4,3,5,7,7,4,6,8,7,6,6,1,4,9,4,5,4,4,5,25,61,14,11,26,18,27,20,15,18,32,35,31,32,26,22,25
250030405000016,8,0,565,682,1,3,2,9,8,14,19,27,33,35,29,26,37,37,22,25,20,9,8,12,13,6,10,6,8,9,7,6,7,6,5,5,5,10,5,9,2,4,4,1,4,2,4,4,3,3,3,3,2,2,1,2,3,1,1,2,4,1,2,2,0,1,0,0,1,0,1,0,1,0,1,3,0,0,2,2,23,128,151,74,43,35,30,20,17,13,8,11,2,2,6,2,32,33,24,36,20,21,22,11,12,13,9,15,8,7,11,4,9,8,11,6,10,12,12,4,9,8,7,5,7,8,9,5,6,5,4,8,5,7,7,3,4,11,9,13,4,5,11,8,9,7,10,5,5,9,3,13,7,12,9,9,4,6,3,4,3,5,2,1,1,2,1,9,3,3,2,17,145,79,50,38,47,35,29,30,41,40,32,50,20,11,18,17
250030405000017,5,0,29,46,0,0,1,0,1,0,2,3,1,4,1,1,5,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10,9,5,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,0,1,2,0,0,2,2,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,5,3,4,5,4,2,5,4,2,3,3,0,1,2,2,1
250030405000018,5,0,624,732,1,1,6,13,21,26,25,35,24,36,33,32,27,23,18,16,17,8,8,14,11,7,16,10,12,10,9,4,7,10,3,8,7,7,7,14,5,6,4,6,6,3,5,2,4,3,5,7,2,1,2,1,1,3,3,2,1,0,1,4,4,2,3,2,2,0,1,1,1,0,0,1,0,1,2,1,42,146,133,63,56,40,32,35,20,18,10,8,13,3,4,1,48,27,26,24,13,14,6,5,5,7,8,10,8,12,9,6,11,9,12,10,7,4,5,3,10,11,9,16,13,14,6,6,7,8,9,12,5,12,7,11,7,2,8,4,7,10,2,12,6,9,12,8,8,6,3,11,7,9,7,10,8,8,7,9,1,12,1,8,8,6,8,6,3,6,10,38,138,37,47,48,29,63,36,47,28,39,37,44,33,35,33,38
250030405000019,5,0,202,220,0,3,1,4,8,3,8,10,10,11,11,7,14,4,7,7,5,6,4,2,4,5,3,2,3,2,3,1,2,2,3,3,1,1,0,1,1,1,1,2,1,2,4,3,3,3,2,0,1,1,1,1,3,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,16,42,43,24,17,10,8,6,13,7,5,4,3,3,1,0,15,6,13,9,10,5,3,3,2,2,3,3,5,0,3,4,3,2,0,2,1,6,5,4,0,1,4,5,1,3,1,2,1,4,2,1,0,6,1,4,1,2,3,0,2,2,2,5,3,3,2,1,0,2,1,1,0,1,0,4,4,4,2,2,1,6,2,1,1,2,1,4,2,0,1,7,53,15,14,11,16,14,10,12,8,15,6,6,13,12,8,7
250030405000020,8,0,120,127,0,0,1,5,5,5,4,6,6,7,10,7,8,4,5,2,3,0,2,6,0,0,1,1,1,3,1,3,1,1,1,0,3,0,1,0,3,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,28,34,13,3,9,5,4,2,4,4,1,0,0,0,2,7,6,5,2,3,0,3,1,2,3,2,1,2,4,5,0,5,0,0,2,2,2,3,2,3,1,0,2,0,5,0,3,3,1,1,0,3,3,3,2,2,2,2,0,1,1,1,2,1,2,0,4,1,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,0,1,0,3,23,9,14,7,12,8,8,11,7,7,7,4,1,2,4,3
250030405000021,8,0,204,247,0,0,1,2,4,5,8,8,7,13,4,11,11,6,9,6,7,6,3,5,3,7,4,2,2,4,4,3,2,1,2,1,5,3,3,0,2,1,2,0,1,0,1,2,2,2,1,2,1,0,1,2,0,0,1,1,2,1,2,0,4,1,0,0,1,2,2,1,1,0,1,0,0,2,0,0,7,41,41,27,18,14,14,5,6,6,4,6,6,6,3,0,14,15,12,7,7,13,1,2,2,2,3,3,5,3,5,6,2,3,2,7,2,6,2,4,3,2,1,1,1,3,6,1,0,0,5,5,3,5,1,5,4,3,3,1,2,3,6,2,3,2,5,3,3,1,1,6,2,0,0,1,3,1,2,3,1,3,0,1,0,1,0,1,2,2,0,6,55,20,19,20,17,8,12,19,13,16,13,9,10,5,5,6
250030405000022,8,0,96,94,1,1,1,2,2,4,4,2,4,5,4,3,1,4,1,7,2,6,2,2,5,5,2,3,0,2,1,2,0,3,2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,19,13,19,15,8,4,1,3,0,2,3,0,2,0,0,6,7,5,4,4,2,1,0,1,2,2,3,1,1,3,0,1,0,2,0,0,1,1,1,0,6,2,1,0,1,0,4,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2,3,0,1,1,1,2,2,0,1,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,26,6,10,3,3,10,6,2,5,3,7,6,4,1,2,0
250030405000023,8,0,43,81,0,1,1,0,4,2,2,4,3,2,1,2,1,1,1,1,1,2,1,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,6,3,2,2,0,3,2,0,0,0,0,0,0,2,5,5,4,1,1,2,0,1,3,1,1,0,2,0,3,4,1,0,2,1,1,2,3,2,0,1,2,2,4,2,2,1,1,1,2,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,17,7,4,10,9,9,7,2,5,2,1,2,1,2,3,0
250030405000024,8,0,8,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,1,1,2,0,0,0,0,0
250030405000025,8,0,162,159,0,2,7,7,4,5,6,7,5,4,9,5,6,9,6,2,4,2,3,3,3,0,4,3,3,6,3,3,3,0,2,4,2,1,1,2,0,3,0,0,0,1,0,1,0,1,0,2,0,1,3,3,0,1,0,1,0,2,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,27,35,14,13,15,10,5,2,4,7,6,2,1,1,0,9,11,4,7,2,3,0,0,3,1,4,0,0,1,2,0,1,3,2,0,1,3,1,3,3,2,1,1,2,3,2,2,1,2,7,4,0,4,1,1,2,1,0,2,1,1,1,2,1,3,1,2,1,4,3,1,3,5,2,2,3,5,3,0,2,0,0,0,1,0,2,1,1,2,0,4,33,7,7,6,11,9,14,10,6,8,11,13,13,1,6,4
250030405000026,5,0,48,76,0,0,1,1,2,2,4,3,2,9,1,1,4,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,8,5,0,2,1,3,1,3,0,1,0,0,0,0,6,2,2,8,4,3,2,0,0,0,5,2,0,4,1,0,2,0,1,1,1,3,0,3,0,1,0,0,0,2,0,0,1,3,2,1,1,1,2,1,1,0,2,0,0,1,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,12,4,7,3,6,6,3,4,3,1,0,0,0,0
250030405000027,8,0,126,158,0,1,1,6,3,3,5,7,7,5,11,11,8,7,5,5,3,0,1,2,1,1,3,1,2,2,3,2,0,1,1,3,0,2,1,1,1,0,1,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,27,42,11,8,8,7,5,2,2,1,1,0,0,0,1,13,4,6,10,5,5,0,7,2,1,1,2,2,3,3,2,2,3,1,3,2,1,5,0,8,3,1,2,1,0,3,2,1,1,1,2,4,2,2,1,4,2,0,2,1,2,2,5,1,3,1,0,1,0,0,1,0,0,4,1,1,0,0,1,0,4,0,0,1,0,0,1,1,0,1,1,38,15,11,11,16,7,8,11,9,13,2,6,2,5,3,1
250030405000028,8,0,277,212,0,1,4,5,12,9,7,12,12,13,13,12,11,14,11,10,3,7,5,5,3,2,1,5,3,2,0,4,1,1,1,3,4,4,3,4,2,1,3,2,1,3,3,4,1,4,1,2,3,2,9,1,1,1,1,2,1,1,2,1,2,1,2,0,2,3,1,0,0,0,0,1,0,0,1,5,22,53,61,30,14,8,15,12,12,12,13,7,7,4,2,5,13,13,14,5,12,3,3,1,1,1,1,0,5,4,2,1,0,1,1,1,2,1,1,3,1,2,4,3,4,2,0,2,1,1,0,1,1,2,5,2,2,3,2,0,2,5,3,2,2,3,4,6,2,1,4,1,4,4,4,2,1,0,1,0,2,2,4,0,0,2,2,2,4,2,1,13,57,9,12,4,8,15,4,11,9,15,17,15,4,8,11,13
250030405000029,8,0,245,405,1,0,0,1,3,4,11,12,10,17,19,16,12,12,11,7,2,6,9,4,1,1,3,3,5,3,3,1,2,3,2,1,0,2,2,6,2,5,0,1,3,0,1,1,2,4,1,4,0,3,4,1,0,2,1,1,2,0,2,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0,3,0,5,54,70,28,13,12,7,14,7,12,8,6,3,3,3,0,16,18,10,23,10,9,11,5,11,7,8,11,6,6,9,5,4,8,7,0,4,5,5,4,5,4,7,10,3,3,2,5,8,3,6,6,6,2,3,5,5,2,2,4,3,7,1,4,3,4,4,4,2,6,3,2,2,3,4,2,2,2,3,4,3,8,1,1,2,3,7,3,4,2,3,10,77,43,40,24,23,27,24,22,16,19,19,13,14,15,19,10
250030405000030,5,0,294,384,1,1,1,4,11,7,17,14,18,17,9,15,12,8,11,5,3,8,6,11,7,7,5,4,4,6,4,4,5,3,4,3,3,5,1,5,6,2,1,4,0,3,1,2,0,2,3,2,1,0,1,1,1,1,0,0,3,3,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,18,73,55,33,27,22,16,18,6,8,4,6,2,3,0,3,16,13,9,13,12,8,2,4,2,5,7,9,12,5,5,9,3,3,8,8,6,4,5,7,2,4,5,2,8,2,2,6,5,4,3,3,1,4,4,5,4,2,5,5,2,6,4,6,4,4,5,1,4,7,2,4,2,2,4,5,6,4,2,8,2,7,3,4,2,6,1,7,1,1,3,14,63,21,38,31,24,21,20,17,18,24,19,17,22,22,13,14
250030405000031,5,0,494,653,1,0,6,12,20,19,22,20,24,17,31,17,19,15,6,12,16,12,13,9,11,12,6,6,13,8,12,9,5,15,3,10,3,5,4,5,2,5,5,6,3,4,2,0,2,8,2,2,1,1,2,2,0,2,2,1,2,3,1,7,2,2,2,0,1,1,0,0,0,0,0,0,0,0,2,1,39,102,88,62,48,49,25,23,11,14,8,14,7,1,2,1,47,22,26,24,17,2,7,8,7,5,7,6,10,5,16,13,11,11,13,5,12,11,14,11,8,7,8,7,11,6,5,12,10,10,10,4,8,3,2,3,6,5,2,6,6,10,3,9,5,3,7,10,8,9,4,7,6,9,6,4,6,6,3,5,6,12,4,8,5,3,4,5,10,3,5,19,136,29,44,53,56,39,47,20,25,30,38,32,26,32,27,19
250030405000032,8,0,202,322,0,1,1,2,5,11,10,13,15,16,12,16,14,10,8,5,2,5,4,5,2,2,1,2,0,3,1,0,2,0,1,2,3,2,1,2,0,2,2,2,0,1,1,0,0,1,0,2,0,2,2,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,65,60,21,7,6,9,8,2,5,4,3,2,1,0,0,11,12,18,10,11,6,8,9,7,5,5,9,6,3,4,2,3,4,5,4,1,0,0,5,5,2,6,1,1,3,4,2,1,7,5,5,2,1,1,5,4,4,3,2,0,5,3,6,4,4,8,4,2,5,5,3,2,7,1,5,4,0,2,0,3,3,0,1,3,2,5,1,1,1,6,14,62,35,27,18,11,13,19,14,13,22,24,18,9,9,14,14
250030405000033,8,0,114,176,0,1,1,2,3,3,4,4,3,6,5,6,5,8,6,2,2,1,4,2,1,1,2,2,2,3,2,2,2,0,3,3,0,2,2,0,1,2,0,0,2,1,1,0,2,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,20,30,11,8,9,10,3,6,1,4,2,2,0,1,0,10,8,6,13,6,3,6,3,6,1,3,4,1,1,0,2,1,4,6,0,3,2,3,0,2,4,1,3,5,1,2,2,1,2,1,4,0,1,1,1,4,2,0,3,2,1,3,0,0,0,2,4,2,0,1,4,5,1,3,3,1,1,2,0,2,2,0,0,0,0,1,0,0,0,1,3,43,19,9,13,10,14,8,7,11,4,9,16,6,2,2,3
250030405000034,8,0,180,393,0,0,0,2,1,4,5,6,8,15,10,9,9,9,6,11,9,5,4,5,3,1,7,4,4,2,0,2,2,0,3,1,2,2,2,2,1,0,2,1,2,2,2,1,1,1,1,1,0,1,1,0,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,43,34,19,6,10,6,8,4,4,4,1,0,0,0,14,29,12,20,14,14,8,12,13,9,9,9,9,9,11,4,9,8,4,6,4,1,4,3,2,7,2,4,3,2,6,3,3,7,2,3,5,3,4,2,2,2,2,2,6,4,4,4,3,3,0,8,3,2,1,4,2,4,5,2,1,0,3,2,1,0,1,2,2,1,2,2,2,1,3,14,89,56,47,31,14,18,21,17,14,18,14,17,7,6,10,14
250030405000035,8,0,188,244,0,2,5,4,10,6,12,8,8,11,10,11,6,7,11,3,7,4,5,5,1,3,4,0,1,4,1,0,1,6,0,2,1,0,1,1,2,2,1,0,2,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,1,21,45,45,24,9,12,4,6,7,5,1,3,2,1,2,1,6,19,9,9,5,4,4,5,2,2,3,2,5,4,3,7,2,8,3,0,2,7,4,3,3,3,6,2,4,0,1,3,0,7,3,5,3,2,3,2,3,5,3,2,1,1,1,3,2,4,1,1,3,4,2,5,2,0,1,4,6,3,1,0,1,4,1,1,2,0,1,0,1,1,1,8,48,17,17,20,19,15,14,15,14,11,11,12,11,8,4,8
250030405000036,8,0,283,769,0,0,0,3,2,11,9,17,20,21,18,25,17,11,17,10,9,9,3,2,8,4,4,5,5,3,3,5,3,4,4,1,4,1,1,3,0,1,1,1,1,1,3,1,2,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,78,88,33,26,18,11,6,8,4,1,2,2,0,1,0,43,35,41,38,36,24,25,25,22,12,13,8,13,15,8,14,11,12,16,11,10,12,11,3,12,8,6,10,6,8,10,10,9,4,8,10,6,5,5,12,7,10,8,6,4,4,7,4,8,3,8,10,5,6,10,5,8,6,4,5,8,1,3,1,3,4,1,4,3,2,2,2,3,1,3,13,193,108,57,64,48,38,41,38,35,26,39,28,16,14,11,13
250030405000037,8,0,61,105,0,1,0,0,1,0,5,2,7,4,5,4,3,4,4,3,0,0,0,1,2,2,1,1,0,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,20,4,6,2,4,2,1,2,0,0,0,0,0,0,8,5,7,3,3,6,2,4,1,1,2,2,3,0,5,1,4,2,2,0,0,0,2,1,0,1,0,1,0,0,2,3,3,0,1,3,1,2,2,2,0,2,0,0,2,2,1,1,0,2,1,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,26,14,12,9,3,2,9,10,4,6,4,1,2,2,1,0
250030405000038,8,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,0,3,0,1,0,0,0
250040305000001,1,0,680,114,3,12,9,12,16,21,17,23,28,19,19,11,14,13,8,17,11,16,12,8,7,11,10,8,10,11,8,10,9,9,15,15,12,8,17,12,15,14,11,10,5,12,9,8,6,3,5,3,5,5,6,3,3,3,2,3,7,6,7,6,5,3,5,4,1,5,3,5,3,4,0,3,2,1,0,18,52,108,65,64,46,47,67,62,40,21,17,29,18,20,6,18,11,12,2,2,4,1,0,0,0,0,1,0,1,1,0,2,0,1,1,2,0,0,1,0,0,0,1,0,1,2,1,1,1,0,0,2,0,1,2,1,1,0,0,1,3,3,1,1,2,0,0,1,1,0,2,4,3,0,2,0,1,2,1,2,3,4,1,0,2,2,2,0,0,1,2,11,31,1,3,6,1,4,3,6,5,7,4,9,9,9,5,11
250040305000002,1,0,630,265,4,4,10,13,18,19,28,20,20,21,28,24,22,26,23,17,11,14,12,6,14,5,15,7,5,8,13,10,8,5,11,8,8,6,12,8,9,5,8,9,6,8,10,6,3,5,3,4,0,1,7,2,3,6,3,3,5,7,2,1,1,4,1,2,1,1,2,2,2,1,0,0,2,0,3,9,49,108,123,60,46,44,45,39,33,13,21,18,9,8,5,9,12,16,6,2,1,2,3,1,3,2,1,1,3,2,1,3,3,2,1,0,2,1,1,3,2,3,0,0,4,3,2,1,4,2,2,1,2,0,5,0,4,2,1,3,2,7,2,3,1,7,4,4,5,2,7,5,2,2,1,2,5,5,4,4,2,6,6,3,3,4,5,3,5,6,1,34,37,11,8,9,9,10,11,8,12,20,22,12,20,22,20,34
250040305000003,1,0,649,165,5,6,9,10,16,12,19,25,20,23,23,21,23,15,18,21,18,10,12,7,10,8,9,9,8,5,11,9,11,8,8,11,11,7,11,11,12,10,11,8,6,3,9,6,5,5,7,6,3,5,3,7,3,7,2,3,6,4,7,4,4,2,2,5,6,4,1,1,0,1,2,1,2,1,1,14,46,99,100,68,44,44,48,52,29,26,22,24,19,7,7,14,13,9,3,1,4,3,4,2,1,2,1,1,2,0,1,0,1,2,1,0,0,0,0,1,3,3,1,1,3,0,1,2,0,3,1,2,1,2,0,2,3,3,0,0,1,4,2,2,4,1,1,2,1,2,1,3,2,1,5,1,5,2,2,0,2,0,4,1,0,4,1,3,1,0,2,22,30,12,5,4,4,8,7,7,7,13,7,12,11,9,7,22
250040305000004,1,0,669,306,3,6,11,15,16,22,22,19,23,23,21,24,30,17,26,23,21,15,21,17,14,22,9,11,6,12,4,6,13,13,9,3,11,8,6,10,10,8,5,2,8,6,7,3,2,8,6,4,8,2,1,3,2,4,1,3,1,5,2,3,3,1,1,3,3,3,6,0,0,1,0,3,0,2,0,7,51,109,118,97,62,48,37,35,26,28,11,14,11,10,5,7,14,13,7,2,4,5,2,3,1,1,3,1,2,4,4,4,3,4,0,2,7,1,5,3,4,3,3,4,2,5,3,4,2,2,1,3,3,2,6,5,3,9,1,4,3,5,4,3,3,1,5,0,3,4,6,6,4,5,2,3,3,8,5,1,5,9,8,2,3,5,4,2,0,5,3,22,40,12,14,13,20,17,12,19,20,16,18,20,22,27,14,22
250040305000005,1,0,671,433,5,14,14,18,20,22,26,27,31,29,29,39,24,25,19,17,15,14,23,14,13,16,18,12,10,12,11,7,6,12,8,8,6,4,8,5,6,7,3,3,3,1,4,6,4,5,2,3,3,4,3,4,3,4,1,1,0,0,1,4,2,3,0,2,0,0,1,1,0,0,0,1,0,0,2,3,71,135,136,83,69,48,34,24,18,17,15,6,7,2,3,3,23,16,13,10,8,4,6,5,9,2,4,5,4,7,8,6,8,8,4,8,8,7,8,6,11,5,5,3,10,7,7,6,7,7,3,4,6,8,2,4,6,2,2,1,4,3,3,2,8,8,4,7,6,8,8,4,3,2,7,2,7,6,1,1,2,2,2,2,0,4,5,2,2,3,3,19,70,26,28,34,40,30,30,24,15,24,33,18,17,10,15,19
250040305000006,1,0,481,562,0,6,5,7,7,11,18,24,26,28,24,20,16,21,20,20,14,13,18,9,7,10,10,7,6,7,8,4,3,3,10,5,3,6,4,4,3,6,4,7,3,4,3,2,2,1,0,5,5,4,0,2,1,2,3,3,1,3,0,0,1,1,2,0,1,1,0,0,0,2,1,0,0,0,1,3,25,107,101,74,40,25,28,24,14,15,8,7,5,3,2,3,27,25,21,24,15,16,5,7,5,5,8,7,7,5,10,11,15,11,10,16,6,12,8,8,4,10,4,7,8,7,8,11,4,4,6,9,3,6,4,4,5,3,5,6,5,3,2,6,6,10,4,4,5,10,5,5,2,4,4,3,4,6,4,4,5,3,1,3,1,6,5,4,4,2,4,26,112,38,37,63,38,36,33,26,24,27,28,18,23,14,19,26
250040305000007,1,0,574,403,1,3,12,18,17,10,26,26,30,27,29,25,24,19,17,16,11,18,11,9,11,9,13,13,11,9,7,7,13,7,8,10,8,5,6,4,5,5,5,2,6,6,1,4,5,5,1,3,3,3,4,1,0,1,3,0,1,0,1,1,2,1,1,2,0,3,2,1,1,3,0,0,0,0,1,1,51,119,114,65,57,43,37,21,22,15,9,3,6,10,1,1,32,13,17,10,9,7,4,3,6,2,2,2,2,5,8,8,4,5,2,4,6,3,6,6,8,6,5,1,3,4,4,6,4,4,2,4,4,4,3,5,7,4,3,6,5,5,5,6,7,2,4,4,7,6,8,3,3,5,5,2,5,5,2,2,2,4,1,6,3,2,5,2,1,5,6,22,81,22,19,23,29,19,20,20,25,25,29,18,16,16,19,22
250040305000008,1,0,585,251,1,0,13,13,12,15,15,16,23,23,26,15,23,20,14,9,11,16,6,8,11,17,16,10,15,12,9,8,7,14,1,10,11,13,10,11,6,12,4,4,4,5,3,4,6,3,4,6,1,4,7,3,4,1,4,6,3,3,5,1,1,0,2,1,3,5,0,1,1,0,2,1,1,1,0,9,39,92,98,50,69,50,45,37,22,18,19,18,7,7,5,9,18,13,7,8,3,7,3,1,2,1,0,2,2,2,3,1,1,0,2,1,4,7,3,3,2,7,4,4,3,1,4,3,4,4,3,3,5,1,0,0,0,3,3,3,0,2,3,3,2,2,5,4,2,4,3,1,2,4,7,3,2,3,1,2,4,2,1,2,2,2,3,2,5,3,2,17,49,14,9,5,19,19,18,9,9,12,18,17,12,9,15,17
250040305000009,8,0,193,224,2,0,9,0,4,7,5,12,5,8,4,7,3,9,7,5,6,5,4,7,5,3,5,2,4,4,3,2,1,2,2,2,3,1,2,2,1,2,0,2,2,2,3,1,1,1,0,0,0,1,4,2,1,0,1,1,0,2,2,1,1,1,4,0,0,0,1,0,1,0,0,0,0,0,2,1,15,37,30,27,19,12,10,7,9,2,8,6,6,2,2,1,12,15,5,8,8,2,6,3,4,4,4,3,2,3,4,2,1,7,4,5,4,5,3,5,3,4,4,1,2,0,3,3,3,2,1,2,0,1,4,3,2,3,1,5,2,1,1,2,1,3,2,1,1,5,1,1,1,1,3,2,2,3,1,1,1,3,2,1,4,2,1,0,2,1,2,4,48,19,16,19,20,11,12,10,13,8,10,8,8,12,6,4
250040305000010,8,0,316,284,0,2,5,17,14,8,22,14,16,21,13,17,12,11,11,9,5,4,4,8,6,3,3,3,3,3,4,5,5,3,4,0,3,3,2,3,3,5,0,4,2,1,2,4,1,0,2,0,1,0,2,2,0,0,1,1,0,2,2,1,3,1,2,1,1,0,1,1,0,1,0,0,0,1,1,1,38,81,64,30,18,20,12,15,10,3,5,6,8,3,2,1,16,12,17,7,6,4,2,0,1,2,3,4,3,4,6,0,6,4,7,4,6,7,6,2,6,6,2,5,5,3,4,1,2,1,5,2,4,3,0,3,2,4,3,1,1,5,4,4,5,7,2,2,0,2,3,4,1,1,2,5,5,3,0,3,2,3,2,0,3,4,4,3,1,2,0,10,58,9,20,21,27,21,13,12,11,25,9,13,13,12,10,10
