NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.273972602739726,73,6,Avaliações
Ciência Da Computação (Bacharelado) (5485),USJT,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.272727272727273,66,14,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.2727272727272725,66,15,Iniciação científica
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.26984126984127,63,18,Biblioteca
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.26984126984127,63,7,Avaliações
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.26923076923077,52,12,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.266666666666667,75,13,Profs dominam assunto
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.26595744680851,94,8,Eventos
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.263888888888888,72,12,Oport. de extensão
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.262295081967213,61,16,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.260273972602739,73,5,Consciência ética
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.257575757575757,66,6,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.257142857142857,70,9,Estágio
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.254901960784314,51,6,Formação cidadã e profissional
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.254901960784314,51,15,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.254901960784314,51,7,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.254545454545454,55,4,Comunicação oral e escrita
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.253731343283582,67,8,Teoria e prática
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.253521126760563,71,16,Iniciação científica
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.25287356321839,87,9,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.250000000000001,56,25,TICs no ensino
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.25,56,4,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,5.25,72,13,Biblioteca virtual
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.25,84,10,Estágio
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.245283018867925,53,6,Consciência ética
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.242857142857143,70,26,TICs no ensino
Ciência Da Computação (Bacharelado) (3676),FURB,SC,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.241935483870968,62,8,Avaliações
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.241935483870968,62,7,Consciência ética
Ciência Da Computação (Bacharelado) (19799),FEI,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.24,50,16,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (19799),FEI,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,5.24,50,9,Teoria e prática
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.239999999999999,75,14,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.239436619718309,71,6,Diversidade
Ciência Da Computação (Bacharelado) (5485),USJT,SP,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.238805970149254,67,14,Profs dominam assunto
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.2388059701492535,67,19,Biblioteca
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.238095238095238,63,15,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.237288135593221,59,17,Iniciação científica
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.237288135593221,59,13,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.236559139784946,93,27,TICs no ensino
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.236111111111111,72,8,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (5485),USJT,SP,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.235294117647059,68,7,TCC
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.234375,64,7,Relações professor-aluno
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.231884057971015,69,15,Profs dominam assunto
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5.231884057971015,69,14,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",5.229508196721311,61,17,"Refeitório, cantina e banheiros"
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.2272727272727275,66,17,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,5.227272727272727,88,3,Oport. Intercâmbio exterior
Ciência Da Computação (Bacharelado) (5485),USJT,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.227272727272727,66,9,Avaliações
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.226415094339623,53,10,Avaliações
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5.220338983050848,59,16,Quant. de Funcionários
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.22,50,7,Diversidade
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.219178082191781,73,6,Reflexão e argumentação
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.218390804597702,87,13,Oport. de extensão
Ciência Da Computação (Bacharelado) (3676),FURB,SC,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.218181818181818,55,5,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.217391304347826,69,10,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.217391304347826,69,6,Bibliografia
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.217391304347826,69,28,TICs no ensino
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.216216216216217,74,29,TICs no ensino
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.215686274509804,51,7,Reflexão e argumentação
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.214285714285714,56,3,Planos de ensino
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.211538461538462,52,11,Avaliações
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.208955223880597,67,9,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.206896551724138,58,14,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.206896551724138,87,11,Estágio
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.206349206349206,63,8,Reflexão e argumentação
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.205882352941177,68,13,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.204545454545455,88,16,Profs dominam assunto
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.203389830508475,59,20,Biblioteca
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.2,65,12,Avaliações
Ciência Da Computação (Bacharelado) (19799),FEI,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.2,50,7,Formação cidadã e profissional
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.2,55,7,Bibliografia
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.2,50,14,Oport. de extensão
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,5.2,50,15,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (1452),UFU,MG,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.199999999999999,70,12,Estágio
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.196969696969697,66,18,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.196721311475409,61,19,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,5.196428571428571,56,3,Aprendizagem inovadora
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.192982456140351,57,15,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.1923076923076925,52,5,Pensamento crítico
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.19047619047619,63,18,Iniciação científica
Ciência Da Computação (Bacharelado) (3676),FURB,SC,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5.189655172413793,58,8,Diversidade
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.188679245283019,53,10,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.188679245283018,53,4,Conteúdo útil p/ prática
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.184615384615385,65,15,Oport. de extensão
Ciência Da Computação (Bacharelado) (3676),FURB,SC,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.183333333333334,60,11,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5.181818181818182,55,5,Conteúdo útil p/ prática
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.176470588235294,68,8,TCC
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.176470588235294,51,11,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.176470588235294,51,4,Planos de ensino
Ciência Da Computação (Bacharelado) (1452),UFU,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.1764705882352935,85,12,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.1764705882352935,51,7,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.175675675675675,74,13,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.174603174603175,63,20,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.174418604651163,86,11,Monitores
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.173333333333334,75,14,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (127),UNB,DF,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.173076923076923,52,30,TICs no ensino
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.169811320754717,106,9,Eventos
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.169811320754717,53,15,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.169811320754717,53,6,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.169491525423729,59,16,Oport. de extensão
Ciência Da Computação (Bacharelado) (14098),UFG,GO,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.1692307692307695,65,17,Profs dominam assunto
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.166666666666667,72,8,Formação cidadã e profissional
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,5.166666666666667,66,21,Biblioteca
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,5.161764705882353,68,5,Oport. Intercâmbio exterior
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.161290322580646,93,17,Oport. de extensão
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.161290322580645,62,6,Pensamento crítico
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.160714285714286,56,9,Coordenação disponível
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.160714285714286,56,4,Metodologias de ensino
Ciência Da Computação (Bacharelado) (19799),FEI,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.16,50,8,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.152777777777778,72,7,Pensamento crítico
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,5.150943396226415,53,8,Relações professor-aluno
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.150943396226415,53,21,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.150943396226415,53,10,Eventos
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5.150943396226415,53,5,Metodologias de ensino
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,5.150943396226415,53,6,Oport. Intercâmbio exterior
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.15,60,13,Estágio
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.148648648648649,74,22,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (1452),UFU,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.142857142857143,84,19,Iniciação científica
Ciência Da Computação (Bacharelado) (1452),UFU,MG,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.141176470588236,85,23,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.140625,64,16,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (19799),FEI,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.14,50,16,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (19799),FEI,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5.14,50,13,Avaliações
Ciência Da Computação (Bacharelado) (14098),UFG,GO,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.138461538461539,65,10,Coordenação disponível
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.137254901960785,51,8,Pensamento crítico
Ciência Da Computação (Bacharelado) (5485),USJT,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.136363636363637,66,14,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.135593220338984,59,17,Capacidade de se atualizar
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.135135135135135,74,12,Monitores
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.133333333333333,75,24,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.130434782608696,92,13,Monitores
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.129310344827586,116,25,Exigiu org. e dedicação
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.129032258064516,62,18,Profs dominam assunto
Ciência Da Computação (Bacharelado) (3676),FURB,SC,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.129032258064516,62,19,Profs dominam assunto
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,5.125,72,6,Planos de ensino
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.125,80,11,Coordenação disponível
