NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Química (Licenciatura) (1152881),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.878787878787879,33,4,Atividades de cultura lazer
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.878787878787878,66,14,Aprendizagem inovadora
Engenharia de Alimentos (112294),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.878048780487805,41,12,Quant. de Funcionários
Arquitetura e Urbanismo (1129147),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.877551020408164,49,10,Relações professor-aluno
Arquitetura e Urbanismo (1129147),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.877551020408163,49,18,Diversidade
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.875,32,17,Oport. de extensão
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.875,32,5,"Refeitório, cantina e banheiros"
Engenharia Ambiental (112282),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.875,48,20,Coordenação disponível
Engenharia Civil (13439),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.875,88,19,Bibliografia
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.869565217391305,46,6,Biblioteca
Engenharia Química (13441),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.86764705882353,68,15,Iniciação científica
Letras-Português (Licenciatura) (1158116),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.866666666666666,30,11,Teoria e prática
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.865384615384615,52,6,Planos de ensino
Letras-Português (Licenciatura) (1160083),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.863636363636364,44,12,Salas de aula
Engenharia de Alimentos (112294),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.863636363636363,44,15,Aprendizagem inovadora
Pedagogia (Licenciatura) (13410),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.863636363636363,88,7,Planos de ensino
História (Licenciatura) (13405),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.863013698630136,73,13,Avaliações
Pedagogia (Licenciatura) (13452),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.862068965517241,29,5,Atividades de cultura lazer
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.857142857142858,35,13,Salas de aula
Arquitetura e Urbanismo (1129147),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.857142857142857,49,18,Oport. de extensão
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.857142857142857,35,16,Iniciação científica
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.857142857142857,35,19,Estágio
Engenharia (118562),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.857142857142857,21,25,TCC
Engenharia (13444),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.857142857142857,21,11,Eventos
Engenharia (13444),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.857142857142857,21,15,Conteúdo atualizado
Engenharia Florestal (13456),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.857142857142857,21,16,Aprendizagem inovadora
Engenharia (1106561),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.851851851851851,27,20,Bibliografia
Engenharia (1106561),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.851851851851851,27,5,Ambiente p/ aulas práticas
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.850746268656716,67,8,Planos de ensino
Química (Licenciatura) (1152881),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.848484848484849,33,9,Planos de ensino
Engenharia de Produção (1106578),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.846153846153847,26,14,Salas de aula
Engenharia de Alimentos (112294),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.844444444444444,45,16,Conteúdo atualizado
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.841269841269841,63,26,Reflexão e argumentação
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.840909090909091,44,12,Eventos
Química (Licenciatura) (99808),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.84,25,10,Planos de ensino
Geografia (Licenciatura) (13407),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.837209302325582,43,16,Conteúdo útil p/ prática
Letras-Português (Licenciatura) (1160083),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.837209302325581,43,13,Disponibilidade dos profs
Arquitetura e Urbanismo (1129147),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.836734693877551,49,14,Avaliações
Geografia (Licenciatura) (120777),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.836065573770492,61,11,Relações professor-aluno
Engenharia Civil (13439),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.829545454545454,88,27,Reflexão e argumentação
Letras-Português (Licenciatura) (1160083),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.829268292682927,41,12,Teoria e prática
Engenharia Elétrica (13438),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.825,160,23,Monitores
Letras-Português (Licenciatura) (1160083),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.8235294117647065,34,2,Participação dos alunos
Engenharia de Produção (79570),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.823529411764706,51,25,Comunicação oral e escrita
História (Licenciatura) (13405),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.821917808219178,73,24,Monitores
Letras-Português (Licenciatura) (1158116),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.821428571428571,28,13,Quant. de Funcionários
Letras-Português (Licenciatura) (1160083),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.818181818181818,44,17,Conteúdo útil p/ prática
Química (Licenciatura) (1152881),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.818181818181818,33,17,Conteúdo atualizado
Arquitetura e Urbanismo (1129147),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.816326530612245,49,14,Disponibilidade dos profs
Engenharia (1106561),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.814814814814815,27,21,Coordenação disponível
História (Licenciatura) (13449),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.8133333333333335,75,25,Monitores
Engenharia (13445),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.8125,32,26,Trabalhar em equipe
Engenharia Química (13441),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.8125,64,22,Pensamento crítico
Química (Licenciatura) (1152881),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.8125,32,2,Ajuda com dificuldades
Engenharia de Alimentos (112294),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.809523809523809,42,17,Iniciação científica
Engenharia de Produção (1106578),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.8076923076923075,26,22,TICs no ensino
Engenharia Civil (13439),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.806818181818182,88,22,Profs dominam assunto
Engenharia (118562),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.806451612903226,31,22,Consciência ética
Geografia (Licenciatura) (120777),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.806451612903226,62,7,Biblioteca
Engenharia Mecânica (13442),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.803571428571429,56,27,Trabalhar em equipe
Engenharia Mecânica (13442),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.803571428571428,56,26,Monitores
Química (Licenciatura) (99808),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.800000000000001,25,18,Conteúdo atualizado
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.8,40,6,Ambiente p/ aulas práticas
Engenharia de Alimentos (112294),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.8,45,12,Relações professor-aluno
História (Licenciatura) (13449),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.8,75,28,Trabalhar em equipe
Engenharia Civil (13439),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.795454545454545,88,23,TICs no ensino
Engenharia Civil (13439),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.793103448275862,87,24,Formação cidadã e profissional
Pedagogia (Licenciatura) (13410),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.793103448275862,87,15,Disponibilidade dos profs
Pedagogia (Licenciatura) (13452),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.793103448275862,29,16,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.791044776119403,67,3,Equipamentos suficientes
Engenharia de Produção (79570),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.788461538461538,52,23,Consciência ética
Engenharia Elétrica (13438),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.7875,160,24,TICs no ensino
Geografia (Licenciatura) (13407),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.785714285714286,42,17,Disponibilidade dos profs
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.784615384615385,65,24,Consciência ética
Engenharia Civil (13439),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.784090909090909,88,25,Consciência ética
Engenharia Civil (13439),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.781609195402298,87,25,Capacidade de se atualizar
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.78125,32,15,Avaliações
Engenharia (13445),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.78125,32,14,Quant. de Funcionários
Química (Licenciatura) (1152881),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.78125,32,18,Iniciação científica
Química (Licenciatura) (1152881),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.78125,32,13,Eventos
Engenharia de Alimentos (112294),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.7804878048780495,41,19,Diversidade
Engenharia (1106561),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.777777777777778,27,15,Quant. de Funcionários
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.773584905660377,53,3,Ajuda com dificuldades
História (Licenciatura) (13449),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.773333333333333,75,21,Bibliografia
História (Licenciatura) (13449),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.773333333333333,75,19,Oport. de extensão
Arquitetura e Urbanismo (1129147),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.7727272727272725,44,3,Participação dos alunos
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.771428571428571,35,14,Eventos
Engenharia Florestal (13456),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.761904761904761,21,13,Teoria e prática
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.761194029850746,67,13,Relações professor-aluno
Engenharia Ambiental (112282),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.760869565217391,46,20,Diversidade
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.758620689655173,29,14,Relações professor-aluno
Letras-Português (Licenciatura) (1158116),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.758620689655173,29,4,Ajuda com dificuldades
Engenharia de Alimentos (112294),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.7555555555555555,45,18,Disponibilidade dos profs
Arquitetura e Urbanismo (1129147),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.755102040816326,49,4,Particip. em avaliações do curso
Engenharia Elétrica (13438),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.754716981132075,159,20,Oport. de extensão
Geografia (Licenciatura) (120777),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.754098360655738,61,11,Planos de ensino
Engenharia Química (13441),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.753846153846155,65,16,Quant. de Funcionários
Engenharia (118562),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.75,32,25,Formação cidadã e profissional
Engenharia (118562),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.75,32,19,Disponibilidade dos profs
Engenharia Ambiental (112282),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.75,48,16,Avaliações
Engenharia de Produção (79570),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.75,32,26,TCC
Engenharia Florestal (13456),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.75,20,17,Quant. de Funcionários
Letras-Português (Licenciatura) (1160083),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.75,44,8,Biblioteca
História (Licenciatura) (13449),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.746666666666667,75,22,Coordenação disponível
Engenharia de Alimentos (112294),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.744186046511628,43,17,Avaliações
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.742424242424242,66,7,Ambiente p/ aulas práticas
Engenharia (13445),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.741935483870968,31,18,Avaliações
Engenharia (1106561),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.7407407407407405,27,15,Eventos
Engenharia (1106561),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.7407407407407405,27,4,Equipamentos suficientes
Engenharia de Produção (1106578),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.7407407407407405,27,26,Formação cidadã e profissional
Engenharia de Produção (1106578),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.7407407407407405,27,29,Exigiu org. e dedicação
Letras-Português (Licenciatura) (1160083),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.738095238095238,42,18,Quant. de Funcionários
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.735294117647059,34,19,Avaliações
História (Licenciatura) (13405),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.735294117647059,68,19,Iniciação científica
Engenharia de Alimentos (112294),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.733333333333333,45,23,Profs dominam assunto
Letras-Português (Licenciatura) (1158116),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.733333333333333,30,6,Atividades de cultura lazer
Engenharia Ambiental (112282),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.729166666666667,48,24,Profs dominam assunto
Engenharia Elétrica (13438),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.728476821192053,151,2,Oport. Intercâmbio exterior
Pedagogia (Licenciatura) (13410),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.7272727272727275,88,15,Salas de aula
Engenharia de Produção (79570),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.7254901960784315,51,23,Pensamento crítico
Geografia (Licenciatura) (13407),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.7250000000000005,40,20,Iniciação científica
Engenharia Civil (13439),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.724137931034482,87,5,Particip. em avaliações do curso
História (Licenciatura) (13405),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.722222222222222,72,12,Planos de ensino
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.721311475409836,61,1,Oport. Intercâmbio no país
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.72093023255814,43,5,Ajuda com dificuldades
Pedagogia (Licenciatura) (13410),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.72093023255814,86,7,Atividades de cultura lazer
Geografia (Licenciatura) (13407),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.720930232558139,43,13,Planos de ensino
Química (Licenciatura) (99808),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.72,25,20,Avaliações
Química (Licenciatura) (99808),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.72,25,5,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.71875,64,9,Biblioteca
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.714285714285714,35,15,Relações professor-aluno
História (Licenciatura) (13449),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.714285714285714,49,20,Estágio
Letras-Português (Licenciatura) (1160083),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.714285714285714,42,6,Ajuda com dificuldades
Engenharia Florestal (13456),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.7142857142857135,21,7,Ajuda com dificuldades
Engenharia (13445),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.709677419354838,31,8,Ambiente p/ aulas práticas
Letras-Português (Licenciatura) (1158116),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.709677419354838,31,16,Relações professor-aluno
Engenharia Ambiental (112282),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.708333333333333,48,22,Bibliografia
Engenharia (1106561),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.703703703703703,27,19,Conteúdo atualizado
Engenharia (1106561),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.703703703703703,27,25,Profs dominam assunto
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.7,30,6,Particip. em avaliações do curso
Engenharia (13444),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.7,20,16,Metodologias de ensino
História (Licenciatura) (13405),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.695652173913043,69,16,Eventos
Arquitetura e Urbanismo (1129147),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.693877551020408,49,17,Aprendizagem inovadora
Engenharia (1106561),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.6923076923076925,26,18,Conteúdo útil p/ prática
